player_id,player,position,team,salary,roster_id,injured_reserve,war,value
7201,Nick Vogel,K,None,0,999,False,0.0,0.0
6595,Devlin Hodges,QB,None,0,999,False,0.0,0.0
3146,Swayze Waters,K,None,0,999,False,0.0,0.0
2223,Charles Sims,RB,None,0,999,False,0.0,0.0
2193,Darrin Reaves,RB,None,0,999,False,0.0,0.0
3540,Jamaal Jones,WR,None,0,999,False,0.0,0.0
7864,Artayvious Lynn,TE,None,0,999,False,0.0,0.0
5125,Damoun Patterson,WR,None,0,999,False,0.0,0.0
7828,Noah Gray,TE,KC,0,999,False,0.0,0.0
2945,Lee Ward,RB,None,0,999,False,0.0,0.0
229,Phil Dawson,K,None,0,999,False,0.0,0.0
3596,Kivon Cartwright,TE,None,0,999,False,0.0,0.0
5068,Kerryon Johnson,RB,None,0,999,False,0.0,0.0
4046,Patrick Mahomes,QB,KC,0,9,False,0.0,0.0
3846,Duke Williams,WR,None,0,999,False,0.0,0.0
565,Tony Moeaki,TE,None,0,999,False,0.0,0.0
6401,T.J. Rahming,WR,None,0,999,False,0.0,0.0
8435,Kwamie Lassiter,WR,CIN,0,999,False,0.0,0.0
416,Jay Cutler,QB,None,0,999,False,0.0,0.0
7541,Cornell Powell,WR,KC,0,999,False,0.0,0.0
ATL,nan,DEF,ATL,0,999,False,0.0,0.0
8893,Nick Sciba,K,None,0,999,False,0.0,0.0
2255,Bruce Ellington,WR,None,0,999,False,0.0,0.0
8234,Jaivon Heiligh,WR,None,0,999,False,0.0,0.0
1709,Fozzy Whittaker,RB,None,0,999,False,0.0,0.0
1219,Michael Floyd,WR,None,0,999,False,0.0,0.0
240,Calvin Johnson,WR,None,0,999,False,0.0,0.0
1929,Travis Coons,K,None,0,999,False,0.0,0.0
8129,Dameon Pierce,RB,HOU,0,6,False,0.0,0.0
5165,Quinton Flowers,QB,None,0,999,False,0.0,0.0
8227,Teagan Quitoriano,TE,HOU,0,999,False,0.0,0.0
2584,Austin Hill,WR,None,0,999,False,0.0,0.0
5285,Ross Dwelley,TE,SF,0,999,False,0.0,0.0
2774,Shakim Phillips,WR,None,0,999,False,0.0,0.0
5970,Greg Dortch,WR,ARI,0,7,False,0.0,0.0
5224,Taj Williams,WR,None,0,999,False,0.0,0.0
7863,JaQuan Hardy,RB,None,0,999,False,0.0,0.0
5911,Jalen Hurd,WR,None,0,999,False,0.0,0.0
2171,Freddie Martino,WR,None,0,999,False,0.0,0.0
2932,Eric Frohnapfel,TE,None,0,999,False,0.0,0.0
6007,Ryquell Armstead,RB,None,0,999,False,0.0,0.0
2118,Eric Ebron,TE,PIT,0,999,False,0.0,0.0
5733,Clayton Wilson,TE,None,0,999,False,0.0,0.0
5697,Zach Olstad,RB,None,0,999,False,0.0,0.0
6205,Brandon Silvers,QB,None,0,999,False,0.0,0.0
650,Nick Folk,K,NE,0,999,False,0.0,0.0
6063,Tyron Johnson,WR,LV,0,999,False,0.0,0.0
4164,Michael Roberts,TE,None,0,999,False,0.0,0.0
5703,Deontez Alexander,WR,None,0,999,False,0.0,0.0
7314,Dominik Eberle,K,None,0,999,False,0.0,0.0
8252,Travell Harris,WR,None,0,999,False,0.0,0.0
4198,Jamal Agnew,WR,JAX,0,1,False,0.0,0.0
8112,Drake London,WR,ATL,0,9,False,0.0,0.0
6770,Joe Burrow,QB,CIN,0,1,False,0.0,0.0
2003,Bennie Fowler,WR,None,0,999,False,0.0,0.0
2345,Dorial Green-Beckham,WR,None,0,999,False,0.0,0.0
7859,Nick Eubanks,TE,None,0,999,False,0.0,0.0
8164,Matt Corral,QB,CAR,0,999,False,0.0,0.0
6159,Mike Weber,RB,None,0,999,False,0.0,0.0
658,Mike Nugent,K,None,0,999,False,0.0,0.0
558,Eric Decker,WR,None,0,999,False,0.0,0.0
3948,Andrew Opoku,WR,None,0,999,False,0.0,0.0
1346,Marquise Goodwin,WR,SEA,0,999,False,0.0,0.0
5977,Terry Godwin,WR,None,0,999,False,0.0,0.0
2767,Jawon Chisholm,RB,None,0,999,False,0.0,0.0
